"subject_uri","target","field","birthYear"
"http://dbpedia.org/resource/Émilie_du_Châtelet","http://dbpedia.org/resource/Physics","Physics",1706
"http://dbpedia.org/resource/Émilie_du_Châtelet","http://dbpedia.org/resource/Natural_philosophy","Natural philosophy",1706
"http://dbpedia.org/resource/Vincenzo_Riccati","http://dbpedia.org/resource/Mathematician","Mathematician",1707
"http://dbpedia.org/resource/Vincenzo_Riccati","http://dbpedia.org/resource/Physicist","Physicist",1707
"http://dbpedia.org/resource/Georges-Louis_Leclerc,_Comte_de_Buffon","http://dbpedia.org/resource/Natural_history","Natural history",1707
"http://dbpedia.org/resource/Leonhard_Euler","http://dbpedia.org/resource/Mathematics","Mathematics",1707
"http://dbpedia.org/resource/Leonhard_Euler","http://dbpedia.org/resource/Physics","Physics",1707
"http://dbpedia.org/resource/Pietro_De_Martino","http://dbpedia.org/resource/Mathematics","Mathematics",1707
"http://dbpedia.org/resource/Pietro_De_Martino","http://dbpedia.org/resource/Astronomy","Astronomy",1707
"http://dbpedia.org/resource/Stephen_Whisson","http://dbpedia.org/resource/Mathematician","Mathematician",1710
"http://dbpedia.org/resource/James_Short_(mathematician)","http://dbpedia.org/resource/Mathematics","Mathematics",1710
"http://dbpedia.org/resource/Johann_Samuel_König","http://dbpedia.org/resource/Mathematics","Mathematics",1712
"http://dbpedia.org/resource/Jorge_Juan_y_Santacilia","http://dbpedia.org/resource/Mathematics","Mathematics",1713
"http://dbpedia.org/resource/Jorge_Juan_y_Santacilia","http://dbpedia.org/resource/Astronomy","Astronomy",1713
"http://dbpedia.org/resource/Alexis_Clairaut","http://dbpedia.org/resource/Mathematics","Mathematics",1713
"http://dbpedia.org/resource/Jean_le_Rond_d'Alembert","http://dbpedia.org/resource/Mathematics","Mathematics",1717
"http://dbpedia.org/resource/Jean_le_Rond_d'Alembert","http://dbpedia.org/resource/Mechanics","Mechanics",1717
"http://dbpedia.org/resource/Jean_le_Rond_d'Alembert","http://dbpedia.org/resource/Physics","Physics",1717
"http://dbpedia.org/resource/Jean_le_Rond_d'Alembert","http://dbpedia.org/resource/Philosophy","Philosophy",1717
"http://dbpedia.org/resource/Maria_Gaetana_Agnesi","http://dbpedia.org/resource/Mathematics","Mathematics",1718
"http://dbpedia.org/resource/Abraham_Gotthelf_Kästner","http://dbpedia.org/resource/Mathematics","Mathematics",1719
"http://dbpedia.org/resource/Samuel_Dunn_(mathematician)","http://dbpedia.org/resource/Mathematician","Mathematician",1723
"http://dbpedia.org/resource/Tobias_Mayer","http://dbpedia.org/resource/Astronomy","Astronomy",1723
"http://dbpedia.org/resource/Franz_Aepinus","http://dbpedia.org/resource/Electricity","Electricity",1724
"http://dbpedia.org/resource/Franz_Aepinus","http://dbpedia.org/resource/Astronomy","Astronomy",1724
"http://dbpedia.org/resource/Franz_Aepinus","http://dbpedia.org/resource/Magnetism","Magnetism",1724
"http://dbpedia.org/resource/August_Nathanael_Grischow","http://dbpedia.org/resource/Mathematics","Mathematics",1726
"http://dbpedia.org/resource/August_Nathanael_Grischow","http://dbpedia.org/resource/Astronomy","Astronomy",1726
"http://dbpedia.org/resource/Paolo_Frisi","http://dbpedia.org/resource/Astronomy","Astronomy",1728
"http://dbpedia.org/resource/Johann_Heinrich_Lambert","http://dbpedia.org/resource/Mathematician","Mathematician",1728
"http://dbpedia.org/resource/Johann_Heinrich_Lambert","http://dbpedia.org/resource/Astronomer","Astronomer",1728
"http://dbpedia.org/resource/Johann_Heinrich_Lambert","http://dbpedia.org/resource/Philosopher","Philosopher",1728
"http://dbpedia.org/resource/Johann_Heinrich_Lambert","http://dbpedia.org/resource/Physicist","Physicist",1728
"http://dbpedia.org/resource/Étienne_Bézout","http://dbpedia.org/resource/Mathematics","Mathematics",1730
"http://dbpedia.org/resource/Charles_Bossut","http://dbpedia.org/resource/Mathematics","Mathematics",1730
"http://dbpedia.org/resource/Benjamin_Banneker","http://dbpedia.org/resource/Farmer","Farmer",1731
"http://dbpedia.org/resource/Benjamin_Banneker","http://dbpedia.org/resource/Surveying","Surveying",1731
"http://dbpedia.org/resource/Thomas_Postlethwaite","http://dbpedia.org/resource/Mathematician","Mathematician",1731
"http://dbpedia.org/resource/Kosmas_Balanos","http://dbpedia.org/resource/Mathematician","Mathematician",1731
"http://dbpedia.org/resource/José_Celestino_Mutis","http://dbpedia.org/resource/Botanist","Botanist",1732
"http://dbpedia.org/resource/José_Celestino_Mutis","http://dbpedia.org/resource/Mathematician","Mathematician",1732
"http://dbpedia.org/resource/José_Celestino_Mutis","http://dbpedia.org/resource/Priest","Priest",1732
"http://dbpedia.org/resource/José_Celestino_Mutis","http://dbpedia.org/resource/Artist","Artist",1732
"http://dbpedia.org/resource/Ajima_Naonobu","http://dbpedia.org/resource/Mathematician","Mathematician",1732
"http://dbpedia.org/resource/Wenceslaus_Johann_Gustav_Karsten","http://dbpedia.org/resource/Mathematics","Mathematics",1732
"http://dbpedia.org/resource/Carsten_Niebuhr","http://dbpedia.org/resource/Cartographer","Cartographer",1733
"http://dbpedia.org/resource/Carsten_Niebuhr","http://dbpedia.org/resource/Mathematician","Mathematician",1733
"http://dbpedia.org/resource/Carsten_Niebuhr","http://dbpedia.org/resource/Explorer","Explorer",1733
"http://dbpedia.org/resource/Jean-Charles_de_Borda","http://dbpedia.org/resource/Mathematics","Mathematics",1733
"http://dbpedia.org/resource/Simone_Stratigo","http://dbpedia.org/resource/Nautical_science","Nautical science",1733
"http://dbpedia.org/resource/Simone_Stratigo","http://dbpedia.org/resource/Mathematics","Mathematics",1733
"http://dbpedia.org/resource/John_Dawson_(surgeon)","http://dbpedia.org/resource/Mathematician","Mathematician",1734
"http://dbpedia.org/resource/John_Dawson_(surgeon)","http://dbpedia.org/resource/Physician","Physician",1734
"http://dbpedia.org/resource/Antonio_Maria_Lorgna","http://dbpedia.org/resource/Mathematics","Mathematics",1735
"http://dbpedia.org/resource/Antonio_Maria_Lorgna","http://dbpedia.org/resource/Engineering","Engineering",1735
"http://dbpedia.org/resource/Gregorio_Fontana","http://dbpedia.org/resource/Geometry","Geometry",1735
"http://dbpedia.org/resource/Hans_Momsen","http://dbpedia.org/resource/Cadastre","Cadastre",1735
"http://dbpedia.org/resource/Hans_Momsen","http://dbpedia.org/resource/Astronomer","Astronomer",1735
"http://dbpedia.org/resource/Jesse_Ramsden","http://dbpedia.org/resource/Astronomy","Astronomy",1735
"http://dbpedia.org/resource/Jesse_Ramsden","http://dbpedia.org/resource/Optics","Optics",1735
"http://dbpedia.org/resource/Joseph-Louis_Lagrange","http://dbpedia.org/resource/Mathematics","Mathematics",1736
"http://dbpedia.org/resource/Joseph-Louis_Lagrange","http://dbpedia.org/resource/Mechanics","Mechanics",1736
"http://dbpedia.org/resource/Joseph-Louis_Lagrange","http://dbpedia.org/resource/Astronomy","Astronomy",1736
"http://dbpedia.org/resource/Nicolas_Vilant","http://dbpedia.org/resource/Mathematics","Mathematics",1737
"http://dbpedia.org/resource/Charles_Hutton","http://dbpedia.org/resource/Mathematics","Mathematics",1737
"http://dbpedia.org/resource/Israel_Lyons","http://dbpedia.org/resource/Botanist","Botanist",1739
"http://dbpedia.org/resource/Israel_Lyons","http://dbpedia.org/resource/Mathematician","Mathematician",1739
"http://dbpedia.org/resource/Anders_Johan_Lexell","http://dbpedia.org/resource/Mathematician","Mathematician",1740
"http://dbpedia.org/resource/Anders_Johan_Lexell","http://dbpedia.org/resource/Astronomer","Astronomer",1740
"http://dbpedia.org/resource/Anders_Johan_Lexell","http://dbpedia.org/resource/Physicist","Physicist",1740
"http://dbpedia.org/resource/Jacques-André_Mallet","http://dbpedia.org/resource/Mathematics","Mathematics",1740
"http://dbpedia.org/resource/Jacques-André_Mallet","http://dbpedia.org/resource/Astronomy","Astronomy",1740
"http://dbpedia.org/resource/Robert_Hamilton_(economist)","http://dbpedia.org/resource/Political_economy","Political economy",1743
"http://dbpedia.org/resource/Caspar_Wessel","http://dbpedia.org/resource/Mathematics","Mathematics",1745
"http://dbpedia.org/resource/William_Trail","http://dbpedia.org/resource/Mathematics","Mathematics",1746
"http://dbpedia.org/resource/Jacques_Charles","http://dbpedia.org/resource/Hot_air_ballooning","Hot air ballooning",1746
"http://dbpedia.org/resource/Jacques_Charles","http://dbpedia.org/resource/Mathematics","Mathematics",1746
"http://dbpedia.org/resource/Jacques_Charles","http://dbpedia.org/resource/Physics","Physics",1746
"http://dbpedia.org/resource/John_Cranke","http://dbpedia.org/resource/Mathematician","Mathematician",1746
"http://dbpedia.org/resource/Charles_de_Tinseau_d'Amondans","http://dbpedia.org/resource/Mathematics","Mathematics",1748
"http://dbpedia.org/resource/Charles_de_Tinseau_d'Amondans","http://dbpedia.org/resource/Politics","Politics",1748
"http://dbpedia.org/resource/Pietro_Cossali","http://dbpedia.org/resource/History_of_mathematics","History of mathematics",1748
"http://dbpedia.org/resource/Pietro_Cossali","http://dbpedia.org/resource/Astronomy","Astronomy",1748
"http://dbpedia.org/resource/Jean_Baptiste_Joseph_Delambre","http://dbpedia.org/resource/Astronomy","Astronomy",1749
"http://dbpedia.org/resource/Gilbert_Romme","http://dbpedia.org/resource/Politician","Politician",1750
"http://dbpedia.org/resource/Gilbert_Romme","http://dbpedia.org/resource/Mathematician","Mathematician",1750
"http://dbpedia.org/resource/Isaac_Milner","http://dbpedia.org/resource/Chemist","Chemist",1750
"http://dbpedia.org/resource/Nicola_Fergola","http://dbpedia.org/resource/Mathematics","Mathematics",1753
"http://dbpedia.org/resource/Gaspard_de_Prony","http://dbpedia.org/resource/Mathematics","Mathematics",1755
"http://dbpedia.org/resource/Gaspard_de_Prony","http://dbpedia.org/resource/Hydraulics","Hydraulics",1755
"http://dbpedia.org/resource/Nicolas_Fuss","http://dbpedia.org/resource/Mathematics","Mathematics",1755
"http://dbpedia.org/resource/Marc-Antoine_Parseval","http://dbpedia.org/resource/Mathematics","Mathematics",1755
"http://dbpedia.org/resource/John_West_(mathematician)","http://dbpedia.org/resource/Mathematics","Mathematics",1756
"http://dbpedia.org/resource/Thomas_Jones_(mathematician)","http://dbpedia.org/resource/Mathematician","Mathematician",1756
"http://dbpedia.org/resource/Louis_François_Antoine_Arbogast","http://dbpedia.org/resource/Mathematical_analysis","Mathematical analysis",1759
"http://dbpedia.org/resource/Pietro_Paoli","http://dbpedia.org/resource/Mathematics","Mathematics",1759
"http://dbpedia.org/resource/Auguste-Savinien_Leblond","http://dbpedia.org/resource/Mathematics","Mathematics",1760
"http://dbpedia.org/resource/Josef_de_Mendoza_y_Ríos","http://dbpedia.org/resource/Navigation","Navigation",1761
"http://dbpedia.org/resource/Blasius_Merrem","http://dbpedia.org/resource/Zoologist","Zoologist",1761
"http://dbpedia.org/resource/Blasius_Merrem","http://dbpedia.org/resource/Natural_history","Natural history",1761
"http://dbpedia.org/resource/Luca_de_Samuele_Cagnazzi","http://dbpedia.org/resource/Archdeacon","Archdeacon",1764
"http://dbpedia.org/resource/Luca_de_Samuele_Cagnazzi","http://dbpedia.org/resource/Professor","Professor",1764
"http://dbpedia.org/resource/Luca_de_Samuele_Cagnazzi","http://dbpedia.org/resource/Deputy_(legislator)","Deputy (legislator)",1764
"http://dbpedia.org/resource/Paolo_Ruffini","http://dbpedia.org/resource/Mathematics","Mathematics",1765
"http://dbpedia.org/resource/James_Ivory_(mathematician)","http://dbpedia.org/resource/Mathematics","Mathematics",1765
"http://dbpedia.org/resource/Sylvestre_François_Lacroix","http://dbpedia.org/resource/Mathematics","Mathematics",1765
"http://dbpedia.org/resource/James_Ivory_(mathematician)","http://dbpedia.org/resource/Theology","Theology",1765
"http://dbpedia.org/resource/Pierre-Simon_Girard","http://dbpedia.org/resource/Mathematics","Mathematics",1765
"http://dbpedia.org/resource/Pierre-Simon_Girard","http://dbpedia.org/resource/Engineering","Engineering",1765
"http://dbpedia.org/resource/Johann_Friedrich_Pfaff","http://dbpedia.org/resource/Mathematics","Mathematics",1765
"http://dbpedia.org/resource/John_Leslie_(physicist)","http://dbpedia.org/resource/Physics","Physics",1766
"http://dbpedia.org/resource/Vincenzo_Brunacci","http://dbpedia.org/resource/Mathematics","Mathematics",1768
"http://dbpedia.org/resource/Joseph_Fourier","http://dbpedia.org/resource/Mathematician","Mathematician",1768
"http://dbpedia.org/resource/Joseph_Fourier","http://dbpedia.org/resource/Historian","Historian",1768
"http://dbpedia.org/resource/Joseph_Fourier","http://dbpedia.org/resource/Physicist","Physicist",1768
"http://dbpedia.org/resource/François_Français","http://dbpedia.org/resource/Mathematician","Mathematician",1768
"http://dbpedia.org/resource/Francisco_José_de_Caldas","http://dbpedia.org/resource/Botanist","Botanist",1768
"http://dbpedia.org/resource/Francisco_José_de_Caldas","http://dbpedia.org/resource/Geographer","Geographer",1768
"http://dbpedia.org/resource/Francisco_José_de_Caldas","http://dbpedia.org/resource/Astronomer","Astronomer",1768
"http://dbpedia.org/resource/Francisco_José_de_Caldas","http://dbpedia.org/resource/Writer","Writer",1768
"http://dbpedia.org/resource/Francisco_José_de_Caldas","http://dbpedia.org/resource/Military_Engineering","Military Engineering",1768
"http://dbpedia.org/resource/Li_Rui_(mathematician)","http://dbpedia.org/resource/Mathematics","Mathematics",1768
"http://dbpedia.org/resource/Jean-Robert_Argand","http://dbpedia.org/resource/Mathematics","Mathematics",1768
"http://dbpedia.org/resource/Jean_Nicolas_Pierre_Hachette","http://dbpedia.org/resource/Mathematics","Mathematics",1769
"http://dbpedia.org/resource/Johann_Christian_Martin_Bartels","http://dbpedia.org/resource/Geometry","Geometry",1769
"http://dbpedia.org/resource/Joseph_Diez_Gergonne","http://dbpedia.org/resource/Mathematics","Mathematics",1771
"http://dbpedia.org/resource/Joseph_Diez_Gergonne","http://dbpedia.org/resource/Logic","Logic",1771
"http://dbpedia.org/resource/John_William_Norie","http://dbpedia.org/resource/Hydrographer","Hydrographer",1772
"http://dbpedia.org/resource/Joseph_Caldwell","http://dbpedia.org/resource/Educator","Educator",1773
"http://dbpedia.org/resource/Joseph_Caldwell","http://dbpedia.org/resource/Mathematician","Mathematician",1773
"http://dbpedia.org/resource/Joseph_Caldwell","http://dbpedia.org/resource/Astronomer","Astronomer",1773
"http://dbpedia.org/resource/Joseph_Caldwell","http://dbpedia.org/resource/Religious_Minister","Religious Minister",1773
"http://dbpedia.org/resource/George_Cayley","http://dbpedia.org/resource/Aerodynamics","Aerodynamics",1773
"http://dbpedia.org/resource/George_Cayley","http://dbpedia.org/resource/Aeronautics","Aeronautics",1773
"http://dbpedia.org/resource/George_Cayley","http://dbpedia.org/resource/Aviation","Aviation",1773
"http://dbpedia.org/resource/George_Cayley","http://dbpedia.org/resource/Aeronautical_engineering","Aeronautical engineering",1773
"http://dbpedia.org/resource/John_Hudson_(mathematician)","http://dbpedia.org/resource/Mathematician","Mathematician",1773
"http://dbpedia.org/resource/Johann_Karl_Burckhardt","http://dbpedia.org/resource/Astronomy","Astronomy",1773
"http://dbpedia.org/resource/Robert_Woodhouse","http://dbpedia.org/resource/Astronomy","Astronomy",1773
"http://dbpedia.org/resource/Louis-Benjamin_Francœur","http://dbpedia.org/resource/Mathematics","Mathematics",1773
"http://dbpedia.org/resource/Louis-Benjamin_Francœur","http://dbpedia.org/resource/Astronomy","Astronomy",1773
"http://dbpedia.org/resource/Nathaniel_Bowditch","http://dbpedia.org/resource/Captain_(nautical)","Captain (nautical)",1773
"http://dbpedia.org/resource/Nathaniel_Bowditch","http://dbpedia.org/resource/Actuary","Actuary",1773
"http://dbpedia.org/resource/Jean-Baptiste_Biot","http://dbpedia.org/resource/Mathematics","Mathematics",1774
"http://dbpedia.org/resource/Jean-Baptiste_Biot","http://dbpedia.org/resource/Physics","Physics",1774
"http://dbpedia.org/resource/Karl_Mollweide","http://dbpedia.org/resource/Mathematician","Mathematician",1774
"http://dbpedia.org/resource/Karl_Mollweide","http://dbpedia.org/resource/Astronomer","Astronomer",1774
"http://dbpedia.org/resource/Jean-Baptiste_Biot","http://dbpedia.org/resource/Astronomy","Astronomy",1774
"http://dbpedia.org/resource/André-Marie_Ampère","http://dbpedia.org/resource/Physics","Physics",1775
"http://dbpedia.org/resource/Étienne-Louis_Malus","http://dbpedia.org/resource/Physics","Physics",1775
"http://dbpedia.org/resource/Farkas_Bolyai","http://dbpedia.org/resource/Mathematics","Mathematics",1775
"http://dbpedia.org/resource/Peter_Barlow_(mathematician)","http://dbpedia.org/resource/Mathematics","Mathematics",1776
